,BSCName,NODEBNAME,CELLID,CELLNAME,LAC,SAC,RAC,LOCELL,MAXTXPOWER,PCPICHPOWER,UARFCNDOWNLINK
341,HRNC03,USHK2121,21215,USHK2121E,1532,21215,0,5,430,330,10563
342,HRNC03,USHK2121,21217,USHK2121G,1532,21217,0,7,430,330,10613
343,HRNC03,USHK2121,21218,USHK2121H,1532,21218,0,8,430,330,10613
344,HRNC03,USHK2149,21491,USHK2149A,1531,21491,0,1,460,330,10588
345,HRNC03,USHK2149,21492,USHK2149B,1531,21492,0,2,460,330,10588
346,HRNC03,USHK2149,21493,USHK2149C,1531,21493,0,3,460,330,10588
347,HRNC03,USHK2149,21494,USHK2149D,1531,21494,0,4,460,330,10563
348,HRNC03,USHK2149,21495,USHK2149E,1531,21495,0,5,460,330,10563
349,HRNC03,USHK2149,21496,USHK2149F,1531,21496,0,6,460,330,10563
350,HRNC03,USHK2159,21591,USHK2159A,1531,21591,0,1,460,330,10588
351,HRNC03,USHK2159,21592,USHK2159B,1531,21592,0,2,447,330,10588
352,HRNC03,USHK2159,21593,USHK2159C,1531,21593,0,3,460,330,10588
353,HRNC03,USHK2159,21594,USHK2159D,1531,21594,0,4,460,330,10563
354,HRNC03,USHK2159,21595,USHK2159E,1531,21595,0,5,447,330,10563
355,HRNC03,USHK2159,21596,USHK2159F,1531,21596,0,6,460,330,10563
356,HRNC03,USHK2159,21598,USHK2159H,1531,21598,0,8,447,330,10613
357,HRNC03,USHK2175,21751,USHK2175A,1532,21751,0,1,460,330,10588
358,HRNC03,USHK2175,21752,USHK2175B,1532,21752,0,2,460,330,10588
359,HRNC03,USHK2175,21753,USHK2175C,1532,21753,0,3,460,330,10588
360,HRNC03,USHK2175,21754,USHK2175D,1532,21754,0,4,460,330,10563
361,HRNC03,USHK2175,21755,USHK2175E,1532,21755,0,5,460,330,10563
362,HRNC03,USHK2175,21756,USHK2175F,1532,21756,0,6,460,330,10563
363,HRNC03,USHK2181,21811,USHK2181P,1532,21811,0,21811,430,330,2988
364,HRNC03,USHK2181,21812,USHK2181Q,1532,21812,0,21812,430,330,2988
365,HRNC03,USHK2181,21813,USHK2181R,1532,21813,0,21813,430,330,2988
366,HRNC03,USHK2185,21851,USHK2185P,1532,21851,0,21851,430,330,2988
367,HRNC03,USHK2185,21852,USHK2185Q,1532,21852,0,21852,430,330,2988
368,HRNC03,USHK2187,21871,USHK2187P,1532,21871,0,21871,430,330,2988
369,HRNC03,USHK2187,21872,USHK2187Q,1532,21872,0,21872,430,330,2988
370,HRNC03,USHK2189,21891,USHK2189A,1532,21891,0,1,460,330,10588
371,HRNC03,USHK2189,21892,USHK2189B,1532,21892,0,2,460,330,10588
372,HRNC03,USHK2189,21893,USHK2189C,1532,21893,0,3,460,330,10588
373,HRNC03,USHK2189,21894,USHK2189D,1532,21894,0,4,460,330,10563
374,HRNC03,USHK2189,21895,USHK2189E,1532,21895,0,5,460,330,10563
375,HRNC03,USHK2189,21896,USHK2189F,1532,21896,0,6,460,330,10563
376,HRNC03,USHK2211,22111,USHK2211A,1531,22111,0,1,430,330,10588
377,HRNC03,USHK2211,22112,USHK2211B,1531,22112,0,2,430,330,10588
378,HRNC03,USHK2211,22113,USHK2211C,1531,22113,0,3,430,330,10588
379,HRNC03,USHK2211,22114,USHK2211D,1531,22114,0,4,430,330,10563
380,HRNC03,USHK2211,22115,USHK2211E,1531,22115,0,5,430,330,10563
381,HRNC03,USHK2211,22116,USHK2211F,1531,22116,0,6,430,330,10563
382,HRNC03,USHK2211,22119,USHK2211I,1531,22119,0,9,430,330,10613
383,HRNC03,USHK2223,22231,USHK2223A,1531,22231,0,1,460,330,10588
384,HRNC03,USHK2223,22232,USHK2223B,1531,22232,0,2,460,330,10588
385,HRNC03,USHK2223,22233,USHK2223C,1531,22233,0,3,460,330,10588
386,HRNC03,USHK2223,22234,USHK2223D,1531,22234,0,4,460,330,10563
387,HRNC03,USHK2223,22235,USHK2223E,1531,22235,0,5,460,330,10563
388,HRNC03,USHK2223,22236,USHK2223F,1531,22236,0,6,460,330,10563
389,HRNC03,USHK2231,22311,USHK2231A,1532,22311,0,1,460,330,10588
390,HRNC03,USHK2231,22312,USHK2231B,1532,22312,0,2,460,330,10588
391,HRNC03,USHK2231,22313,USHK2231C,1532,22313,0,3,460,330,10588
392,HRNC03,USHK2231,22314,USHK2231D,1532,22314,0,4,460,330,10563
393,HRNC03,USHK2231,22315,USHK2231E,1532,22315,0,5,460,330,10563
394,HRNC03,USHK2231,22316,USHK2231F,1532,22316,0,6,460,330,10563
395,HRNC03,USHK2243,22431,USHK2243A,1532,22431,0,1,460,330,10588
396,HRNC03,USHK2243,22432,USHK2243B,1532,22432,0,2,447,330,10588
397,HRNC03,USHK2243,22434,USHK2243D,1532,22434,0,4,460,330,10563
398,HRNC03,USHK2243,22435,USHK2243E,1532,22435,0,5,447,330,10563
399,HRNC03,USHK2243,22438,USHK2243H,1532,22438,0,8,447,330,10613
400,HRNC03,USHK2247,22471,USHK2247A,1532,22471,0,1,430,330,10588
401,HRNC03,USHK2247,22472,USHK2247B,1532,22472,0,2,430,330,10588
402,HRNC03,USHK2247,22473,USHK2247C,1532,22473,0,3,430,330,10588
403,HRNC03,USHK2247,22474,USHK2247D,1532,22474,0,4,430,330,10563
404,HRNC03,USHK2247,22475,USHK2247E,1532,22475,0,5,430,330,10563
405,HRNC03,USHK2247,22476,USHK2247F,1532,22476,0,6,430,330,10563
406,HRNC03,USHK2247,22477,USHK2247G,1532,22477,0,7,430,330,10613
407,HRNC03,USHK2247,22478,USHK2247H,1532,22478,0,8,430,330,10613
408,HRNC03,USHK2247,22479,USHK2247I,1532,22479,0,9,430,330,10613
409,HRNC03,USHK2255,22551,USHK2255A,1531,22551,0,1,460,330,10588
410,HRNC03,USHK2255,22552,USHK2255B,1531,22552,0,2,460,330,10588
411,HRNC03,USHK2255,22553,USHK2255C,1531,22553,0,3,460,330,10588
412,HRNC03,USHK2255,22554,USHK2255D,1531,22554,0,4,460,330,10563
413,HRNC03,USHK2255,22555,USHK2255E,1531,22555,0,5,460,330,10563
414,HRNC03,USHK2255,22556,USHK2255F,1531,22556,0,6,460,330,10563
415,HRNC03,USHK2257,22571,USHK2257P,1532,22571,0,22571,430,330,2988
416,HRNC03,USHK2257,22572,USHK2257Q,1532,22572,0,22572,430,330,2988
417,HRNC03,USHK2257,22574,USHK2257M,1532,22574,0,22574,430,330,3013
418,HRNC03,USHK2257,22575,USHK2257N,1532,22575,0,22575,430,330,3013
419,HRNC03,USHK2259,22591,USHK2259A,1532,22591,0,1,460,330,10588
420,HRNC03,USHK2259,22592,USHK2259B,1532,22592,0,2,460,330,10588
421,HRNC03,USHK2259,22593,USHK2259C,1532,22593,0,3,460,330,10588
422,HRNC03,USHK2259,22594,USHK2259D,1532,22594,0,4,460,330,10563
423,HRNC03,USHK2259,22595,USHK2259E,1532,22595,0,5,460,330,10563
424,HRNC03,USHK2259,22596,USHK2259F,1532,22596,0,6,460,330,10563
425,HRNC03,USHK2263,22631,USHK2263A,1532,22631,0,1,460,330,10588
426,HRNC03,USHK2263,22632,USHK2263B,1532,22632,0,2,460,330,10588
427,HRNC03,USHK2263,22633,USHK2263C,1532,22633,0,3,460,330,10588
428,HRNC03,USHK2263,22634,USHK2263D,1532,22634,0,4,460,330,10563
429,HRNC03,USHK2263,22635,USHK2263E,1532,22635,0,5,460,330,10563
430,HRNC03,USHK2263,22636,USHK2263F,1532,22636,0,6,460,330,10563
431,HRNC03,USHK2265,22651,USHK2265A,1532,22651,0,1,460,330,10588
432,HRNC03,USHK2265,22652,USHK2265B,1532,22652,0,2,460,330,10588
433,HRNC03,USHK2265,22653,USHK2265C,1532,22653,0,3,460,330,10588
434,HRNC03,USHK2265,22654,USHK2265D,1532,22654,0,4,460,330,10563
435,HRNC03,USHK2265,22655,USHK2265E,1532,22655,0,5,460,330,10563
436,HRNC03,USHK2265,22656,USHK2265F,1532,22656,0,6,460,330,10563
437,HRNC03,USHK2267,22671,USHK2267A,1532,22671,0,1,430,330,10588
438,HRNC03,USHK2267,22672,USHK2267B,1532,22672,0,2,430,330,10588
439,HRNC03,USHK2267,22673,USHK2267C,1532,22673,0,3,430,330,10588
440,HRNC03,USHK2267,22674,USHK2267D,1532,22674,0,4,430,330,10563
441,HRNC03,USHK2267,22675,USHK2267E,1532,22675,0,5,430,330,10563
442,HRNC03,USHK2267,22676,USHK2267F,1532,22676,0,6,430,330,10563
443,HRNC03,USHK2267,22677,USHK2267G,1532,22677,0,7,430,330,10613
444,HRNC03,USHK2267,22678,USHK2267H,1532,22678,0,8,430,330,10613
445,HRNC03,USHK2267,22679,USHK2267I,1532,22679,0,9,430,330,10613
446,HRNC03,USHK2267,22681,USHK2267J,1532,22681,0,11,430,330,10638
447,HRNC03,USHK2267,22682,USHK2267K,1532,22682,0,12,430,330,10638
448,HRNC03,USHK2267,22683,USHK2267L,1532,22683,0,13,430,330,10638
449,HRNC03,USHK2269,22691,USHK2269A,1531,22691,0,1,460,330,10588
450,HRNC03,USHK2269,22692,USHK2269B,1531,22692,0,2,460,330,10588
451,HRNC03,USHK2269,22693,USHK2269C,1531,22693,0,3,460,330,10588
452,HRNC03,USHK2269,22694,USHK2269D,1531,22694,0,4,460,330,10563
453,HRNC03,USHK2269,22695,USHK2269E,1531,22695,0,5,460,330,10563
454,HRNC03,USHK2269,22696,USHK2269F,1531,22696,0,6,460,330,10563
455,HRNC03,USHK2277,22771,USHK2277A,1531,22771,0,1,460,330,10588
456,HRNC03,USHK2277,22772,USHK2277B,1531,22772,0,2,460,330,10588
457,HRNC03,USHK2277,22773,USHK2277C,1531,22773,0,3,460,330,10588
458,HRNC03,USHK2277,22774,USHK2277D,1531,22774,0,4,460,330,10563
459,HRNC03,USHK2277,22775,USHK2277E,1531,22775,0,5,460,330,10563
460,HRNC03,USHK2277,22776,USHK2277F,1531,22776,0,6,460,330,10563
461,HRNC03,USHK2279,22791,USHK2279A,1532,22791,0,1,460,360,10588
462,HRNC03,USHK2279,22792,USHK2279B,1532,22792,0,2,460,330,10588
463,HRNC03,USHK2279,22794,USHK2279D,1532,22794,0,4,460,360,10563
464,HRNC03,USHK2279,22795,USHK2279E,1532,22795,0,5,460,330,10563
465,HRNC03,USHK2293,22931,USHK2293P,1532,22931,0,22931,430,330,2988
466,HRNC03,USHK2293,22932,USHK2293Q,1532,22932,0,22932,430,330,2988
467,HRNC03,USHK2293,22933,USHK2293R,1532,22933,0,22933,430,330,2988
468,HRNC03,USHK2293,22934,USHK2293M,1532,22934,0,22934,430,330,3013
469,HRNC03,USHK2293,22935,USHK2293N,1532,22935,0,22935,430,330,3013
470,HRNC03,USHK2293,22936,USHK2293O,1532,22936,0,22936,430,330,3013
471,HRNC03,USHK2297,22971,USHK2297A,1531,22971,0,1,430,330,10588
472,HRNC03,USHK2297,22972,USHK2297B,1531,22972,0,2,460,330,10588
473,HRNC03,USHK2297,22973,USHK2297C,1531,22973,0,3,430,330,10588
474,HRNC03,USHK2297,22974,USHK2297D,1531,22974,0,4,430,330,10563
475,HRNC03,USHK2297,22975,USHK2297E,1531,22975,0,5,460,330,10563
476,HRNC03,USHK2297,22976,USHK2297F,1531,22976,0,6,430,330,10563
477,HRNC03,USHK2255,23304,USHK2255W,1531,23304,0,14,490,390,10588
478,HRNC03,USHK2255,23305,USHK2255X,1531,23305,0,15,490,390,10563
479,HRNC03,USHK2111,23561,USHK2111P,1531,23561,0,23561,430,330,2988
480,HRNC03,USHK2111,23562,USHK2111Q,1531,23562,0,23562,430,330,2988
481,HRNC03,USHK2111,23563,USHK2111R,1531,23563,0,23563,430,330,2988
482,HRNC03,USHK2401,24011,USHK2401A,1532,24011,0,1,460,330,10588
483,HRNC03,USHK2401,24012,USHK2401B,1532,24012,0,2,460,330,10588
484,HRNC03,USHK2401,24013,USHK2401C,1532,24013,0,3,460,360,10588
485,HRNC03,USHK2401,24014,USHK2401D,1532,24014,0,4,460,330,10563
486,HRNC03,USHK2401,24015,USHK2401E,1532,24015,0,5,460,330,10563
487,HRNC03,USHK2401,24016,USHK2401F,1532,24016,0,6,460,360,10563
488,HRNC03,USHK2407,24071,USHK2407P,1531,24071,0,24071,430,330,2988
489,HRNC03,USHK2407,24072,USHK2407Q,1531,24072,0,24072,430,330,2988
490,HRNC03,USHK2407,24073,USHK2407R,1531,24073,0,24073,430,330,2988
491,HRNC03,USHK2409,24091,USHK2409A,1531,24091,0,1,460,330,10588
492,HRNC03,USHK2409,24092,USHK2409B,1531,24092,0,2,460,330,10588
493,HRNC03,USHK2409,24093,USHK2409C,1531,24093,0,3,460,330,10588
494,HRNC03,USHK2409,24094,USHK2409D,1531,24094,0,4,460,330,10563
495,HRNC03,USHK2409,24095,USHK2409E,1531,24095,0,5,460,330,10563
496,HRNC03,USHK2409,24096,USHK2409F,1531,24096,0,6,460,330,10563
497,HRNC03,USHK2411,24111,USHK2411A,1531,24111,0,1,460,330,10588
498,HRNC03,USHK2411,24112,USHK2411B,1531,24112,0,2,460,330,10588
499,HRNC03,USHK2411,24113,USHK2411C,1531,24113,0,3,460,330,10588
500,HRNC03,USHK2411,24114,USHK2411D,1531,24114,0,4,460,330,10563
501,HRNC03,USHK2411,24115,USHK2411E,1531,24115,0,5,460,330,10563
502,HRNC03,USHK2411,24116,USHK2411F,1531,24116,0,6,460,330,10563
503,HRNC03,USHK2415,24151,USHK2415A,1531,24151,0,1,460,330,10588
504,HRNC03,USHK2415,24152,USHK2415B,1531,24152,0,2,460,330,10588
505,HRNC03,USHK2415,24153,USHK2415C,1531,24153,0,3,460,360,10588
506,HRNC03,USHK2415,24154,USHK2415D,1531,24154,0,4,460,330,10563
507,HRNC03,USHK2415,24155,USHK2415E,1531,24155,0,5,460,330,10563
508,HRNC03,USHK2415,24156,USHK2415F,1531,24156,0,6,460,360,10563
509,HRNC03,USHK2417,24171,USHK2417A,1531,24171,0,1,460,330,10588
510,HRNC03,USHK2417,24172,USHK2417B,1531,24172,0,2,460,330,10588
511,HRNC03,USHK2417,24173,USHK2417C,1531,24173,0,3,460,330,10588
512,HRNC03,USHK2417,24174,USHK2417D,1531,24174,0,4,460,330,10563
513,HRNC03,USHK2417,24175,USHK2417E,1531,24175,0,5,460,330,10563
514,HRNC03,USHK2417,24176,USHK2417F,1531,24176,0,6,460,330,10563
515,HRNC03,USHK2417,25344,USHK2417W,1531,25344,0,14,460,330,10588
516,HRNC03,USHK2417,25345,USHK2417X,1531,25345,0,15,460,330,10563
517,HRNC03,USHK2821,25423,USHK2821L,1531,25423,0,13,460,360,10638
518,HRNC03,USHK2805,28051,USHK2805A,1532,28051,0,1,460,330,10588
519,HRNC03,USHK2805,28052,USHK2805B,1532,28052,0,2,460,330,10588
520,HRNC03,USHK2805,28054,USHK2805D,1532,28054,0,4,460,330,10563
521,HRNC03,USHK2805,28055,USHK2805E,1532,28055,0,5,460,330,10563
522,HRNC03,USHK2807,28071,USHK2807A,1532,28071,0,1,460,330,10588
523,HRNC03,USHK2807,28072,USHK2807B,1532,28072,0,2,460,330,10588
524,HRNC03,USHK2807,28073,USHK2807C,1532,28073,0,3,460,330,10588
525,HRNC03,USHK2807,28074,USHK2807D,1532,28074,0,4,460,330,10563
526,HRNC03,USHK2807,28075,USHK2807E,1532,28075,0,5,460,330,10563
527,HRNC03,USHK2807,28076,USHK2807F,1532,28076,0,6,460,330,10563
528,HRNC03,USHK2809,28091,USHK2809A,1531,28091,0,1,430,330,10588
529,HRNC03,USHK2809,28092,USHK2809B,1531,28092,0,2,430,330,10588
530,HRNC03,USHK2809,28093,USHK2809C,1531,28093,0,3,430,330,10588
531,HRNC03,USHK2809,28094,USHK2809D,1531,28094,0,4,430,330,10563
532,HRNC03,USHK2809,28095,USHK2809E,1531,28095,0,5,430,330,10563
533,HRNC03,USHK2809,28096,USHK2809F,1531,28096,0,6,430,330,10563
534,HRNC03,USHK2809,28097,USHK2809G,1531,28097,0,7,430,330,10613
535,HRNC03,USHK2809,28098,USHK2809H,1531,28098,0,8,430,330,10613
536,HRNC03,USHK2809,28099,USHK2809I,1531,28099,0,9,430,330,10613
537,HRNC03,USHK2809,28101,USHK2809J,1531,28101,0,11,430,330,10638
538,HRNC03,USHK2809,28102,USHK2809K,1531,28102,0,12,430,330,10638
539,HRNC03,USHK2809,28103,USHK2809L,1531,28103,0,13,430,330,10638
540,HRNC03,USHK2811,28111,USHK2811A,1532,28111,0,1,460,330,10588
541,HRNC03,USHK2811,28112,USHK2811B,1532,28112,0,2,460,330,10588
542,HRNC03,USHK2811,28113,USHK2811C,1532,28113,0,3,460,330,10588
543,HRNC03,USHK2811,28114,USHK2811D,1532,28114,0,4,460,330,10563
544,HRNC03,USHK2811,28115,USHK2811E,1532,28115,0,5,460,330,10563
545,HRNC03,USHK2811,28116,USHK2811F,1532,28116,0,6,460,330,10563
546,HRNC03,USHK2813,28131,USHK2813A,1531,28131,0,1,430,330,10588
547,HRNC03,USHK2813,28132,USHK2813B,1531,28132,0,2,430,330,10588
548,HRNC03,USHK2813,28133,USHK2813C,1531,28133,0,3,430,330,10588
549,HRNC03,USHK2813,28134,USHK2813D,1531,28134,0,4,430,330,10563
550,HRNC03,USHK2813,28135,USHK2813E,1531,28135,0,5,430,330,10563
551,HRNC03,USHK2813,28136,USHK2813F,1531,28136,0,6,430,330,10563
552,HRNC03,USHK2813,28137,USHK2813G,1531,28137,0,7,430,330,10613
553,HRNC03,USHK2813,28139,USHK2813I,1531,28139,0,9,430,330,10613
554,HRNC03,USHK2815,28151,USHK2815A,1531,28151,0,1,460,330,10588
555,HRNC03,USHK2815,28152,USHK2815B,1531,28152,0,2,460,330,10588
556,HRNC03,USHK2815,28153,USHK2815C,1531,28153,0,3,460,330,10588
557,HRNC03,USHK2815,28154,USHK2815D,1531,28154,0,4,460,330,10563
558,HRNC03,USHK2815,28155,USHK2815E,1531,28155,0,5,460,330,10563
559,HRNC03,USHK2815,28156,USHK2815F,1531,28156,0,6,460,330,10563
560,HRNC03,USHK2817,28171,USHK2817A,1531,28171,0,1,430,330,10588
561,HRNC03,USHK2817,28172,USHK2817B,1531,28172,0,2,460,330,10588
562,HRNC03,USHK2817,28173,USHK2817C,1531,28173,0,3,430,300,10588
563,HRNC03,USHK2817,28174,USHK2817D,1531,28174,0,4,430,330,10563
564,HRNC03,USHK2817,28175,USHK2817E,1531,28175,0,5,460,330,10563
565,HRNC03,USHK2817,28176,USHK2817F,1531,28176,0,6,430,300,10563
566,HRNC03,USHK2817,28177,USHK2817G,1531,28177,0,7,430,330,10613
567,HRNC03,USHK2817,28179,USHK2817I,1531,28179,0,9,430,300,10613
568,HRNC03,USHK2819,28191,USHK2819A,1531,28191,0,1,460,330,10588
569,HRNC03,USHK2819,28192,USHK2819B,1531,28192,0,2,460,330,10588
570,HRNC03,USHK2819,28193,USHK2819C,1531,28193,0,3,460,330,10588
571,HRNC03,USHK2819,28194,USHK2819D,1531,28194,0,4,460,330,10563
572,HRNC03,USHK2819,28195,USHK2819E,1531,28195,0,5,460,330,10563
573,HRNC03,USHK2819,28196,USHK2819F,1531,28196,0,6,460,330,10563
574,HRNC03,USHK2821,28211,USHK2821A,1531,28211,0,1,460,330,10588
575,HRNC03,USHK2821,28212,USHK2821B,1531,28212,0,2,460,330,10588
576,HRNC03,USHK2821,28213,USHK2821C,1531,28213,0,3,460,360,10588
577,HRNC03,USHK2821,28214,USHK2821D,1531,28214,0,4,460,330,10563
578,HRNC03,USHK2821,28215,USHK2821E,1531,28215,0,5,460,330,10563
579,HRNC03,USHK2821,28216,USHK2821F,1531,28216,0,6,460,360,10563
580,HRNC03,USHK2821,28219,USHK2821I,1531,28219,0,9,460,360,10613
581,HRNC03,USHK2823,28231,USHK2823A,1531,28231,0,1,430,330,10588
582,HRNC03,USHK2823,28232,USHK2823B,1531,28232,0,2,430,330,10588
583,HRNC03,USHK2823,28233,USHK2823C,1531,28233,0,3,430,330,10588
584,HRNC03,USHK2823,28234,USHK2823D,1531,28234,0,4,430,330,10563
585,HRNC03,USHK2823,28235,USHK2823E,1531,28235,0,5,430,330,10563
586,HRNC03,USHK2823,28236,USHK2823F,1531,28236,0,6,430,330,10563
587,HRNC03,USHK2825,28251,USHK2825P,1531,28251,0,28251,430,330,2988
588,HRNC03,USHK2825,28252,USHK2825Q,1531,28252,0,28252,430,330,2988
589,HRNC03,USHK2825,28253,USHK2825R,1531,28253,0,28253,430,330,2988
590,HRNC03,USHK2827,28271,USHK2827A,1531,28271,0,1,430,330,10588
591,HRNC03,USHK2827,28272,USHK2827B,1531,28272,0,2,430,330,10588
592,HRNC03,USHK2827,28273,USHK2827C,1531,28273,0,3,460,330,10588
593,HRNC03,USHK2827,28274,USHK2827D,1531,28274,0,4,430,330,10563
594,HRNC03,USHK2827,28275,USHK2827E,1531,28275,0,5,430,330,10563
595,HRNC03,USHK2827,28276,USHK2827F,1531,28276,0,6,460,330,10563
596,HRNC03,USHK2827,28277,USHK2827G,1531,28277,0,7,430,330,10613
597,HRNC03,USHK2827,28278,USHK2827H,1531,28278,0,8,430,330,10613
598,HRNC03,USHK2827,28279,USHK2827I,1531,28279,0,9,460,330,10613
599,HRNC03,USHK2831,28311,USHK2831A,1531,28311,0,1,447,330,10588
600,HRNC03,USHK2831,28312,USHK2831B,1531,28312,0,2,447,330,10588
601,HRNC03,USHK2831,28313,USHK2831C,1531,28313,0,3,447,330,10588
602,HRNC03,USHK2831,28314,USHK2831D,1531,28314,0,4,447,330,10563
603,HRNC03,USHK2831,28315,USHK2831E,1531,28315,0,5,447,330,10563
604,HRNC03,USHK2831,28316,USHK2831F,1531,28316,0,6,447,330,10563
605,HRNC03,USHK2831,28317,USHK2831G,1531,28317,0,7,447,330,10613
606,HRNC03,USHK2831,28318,USHK2831H,1531,28318,0,8,447,330,10613
607,HRNC03,USHK2831,28319,USHK2831I,1531,28319,0,9,447,330,10613
608,HRNC03,USHK2831,28321,USHK2831J,1531,28321,0,11,447,330,10638
609,HRNC03,USHK2831,28322,USHK2831K,1531,28322,0,12,447,330,10638
610,HRNC03,USHK2831,28323,USHK2831L,1531,28323,0,13,447,330,10638
611,HRNC03,USHK2835,28351,USHK2835A,1531,28351,0,1,447,330,10588
612,HRNC03,USHK2835,28352,USHK2835B,1531,28352,0,2,447,330,10588
613,HRNC03,USHK2835,28353,USHK2835C,1531,28353,0,3,460,330,10588
614,HRNC03,USHK2835,28354,USHK2835D,1531,28354,0,4,447,330,10563
615,HRNC03,USHK2835,28355,USHK2835E,1531,28355,0,5,447,330,10563
616,HRNC03,USHK2835,28356,USHK2835F,1531,28356,0,6,460,330,10563
617,HRNC03,USHK2835,28357,USHK2835G,1531,28357,0,7,447,330,10613
618,HRNC03,USHK2835,28358,USHK2835H,1531,28358,0,8,447,330,10613
619,HRNC03,USHK2835,28361,USHK2835J,1531,28361,0,11,447,330,10638
620,HRNC03,USHK2835,28362,USHK2835K,1531,28362,0,12,447,330,10638
621,HRNC03,USHK2837,28371,USHK2837A,1531,28371,0,1,430,330,10588
622,HRNC03,USHK2837,28372,USHK2837B,1531,28372,0,2,430,330,10588
623,HRNC03,USHK2837,28373,USHK2837C,1531,28373,0,3,430,330,10588
624,HRNC03,USHK2837,28374,USHK2837D,1531,28374,0,4,430,330,10563
625,HRNC03,USHK2837,28375,USHK2837E,1531,28375,0,5,430,330,10563
626,HRNC03,USHK2837,28376,USHK2837F,1531,28376,0,6,430,330,10563
627,HRNC03,USHK2839,28391,USHK2839A,1531,28391,0,1,430,330,10588
628,HRNC03,USHK2839,28392,USHK2839B,1531,28392,0,2,460,330,10588
629,HRNC03,USHK2839,28393,USHK2839C,1531,28393,0,3,430,330,10588
630,HRNC03,USHK2839,28394,USHK2839D,1531,28394,0,4,430,330,10563
631,HRNC03,USHK2839,28395,USHK2839E,1531,28395,0,5,460,330,10563
632,HRNC03,USHK2839,28396,USHK2839F,1531,28396,0,6,430,330,10563
633,HRNC03,USHK2841,28411,USHK2841A,1531,28411,0,1,460,330,10588
634,HRNC03,USHK2841,28412,USHK2841B,1531,28412,0,2,460,330,10588
635,HRNC03,USHK2841,28413,USHK2841C,1531,28413,0,3,460,360,10588
636,HRNC03,USHK2841,28414,USHK2841D,1531,28414,0,4,460,330,10563
637,HRNC03,USHK2841,28415,USHK2841E,1531,28415,0,5,460,330,10563
638,HRNC03,USHK2841,28416,USHK2841F,1531,28416,0,6,460,360,10563
639,HRNC03,USHK2843,28431,USHK2843A,1531,28431,0,1,430,330,10588
640,HRNC03,USHK2843,28432,USHK2843B,1531,28432,0,2,430,330,10588
641,HRNC03,USHK2843,28433,USHK2843C,1531,28433,0,3,430,330,10588
642,HRNC03,USHK2843,28434,USHK2843D,1531,28434,0,4,430,330,10563
643,HRNC03,USHK2843,28435,USHK2843E,1531,28435,0,5,430,330,10563
644,HRNC03,USHK2843,28436,USHK2843F,1531,28436,0,6,430,330,10563
645,HRNC03,USHK2843,28437,USHK2843G,1531,28437,0,7,430,330,10613
646,HRNC03,USHK2843,28439,USHK2843I,1531,28439,0,9,430,330,10613
647,HRNC03,USHK2845,28451,USHK2845A,1531,28451,0,1,430,330,10588
648,HRNC03,USHK2845,28452,USHK2845B,1531,28452,0,2,430,330,10588
649,HRNC03,USHK2845,28453,USHK2845C,1531,28453,0,3,430,330,10588
650,HRNC03,USHK2845,28454,USHK2845D,1531,28454,0,4,430,330,10563
651,HRNC03,USHK2845,28455,USHK2845E,1531,28455,0,5,430,330,10563
652,HRNC03,USHK2845,28456,USHK2845F,1531,28456,0,6,430,330,10563
653,HRNC03,USHK2845,28458,USHK2845H,1531,28458,0,8,430,330,10613
654,HRNC03,USHK2847,28471,USHK2847A,1531,28471,0,1,430,330,10588
655,HRNC03,USHK2847,28472,USHK2847B,1531,28472,0,2,430,330,10588
656,HRNC03,USHK2847,28473,USHK2847C,1531,28473,0,3,430,330,10588
657,HRNC03,USHK2847,28474,USHK2847D,1531,28474,0,4,430,330,10563
658,HRNC03,USHK2847,28475,USHK2847E,1531,28475,0,5,430,330,10563
659,HRNC03,USHK2847,28476,USHK2847F,1531,28476,0,6,430,330,10563
660,HRNC03,USHK2847,28477,USHK2847G,1531,28477,0,7,430,330,10613
661,HRNC03,USHK2847,28478,USHK2847H,1531,28478,0,8,430,330,10613
662,HRNC03,USHK2847,28479,USHK2847I,1531,28479,0,9,430,330,10613
663,HRNC03,USHK2847,28481,USHK2847J,1531,28481,0,11,430,330,10638
664,HRNC03,USHK2847,28482,USHK2847K,1531,28482,0,12,430,330,10638
665,HRNC03,USHK2847,28483,USHK2847L,1531,28483,0,13,430,330,10638
666,HRNC03,USHK3229,32291,USHK3229P,1531,32291,0,32291,430,330,2988
667,HRNC03,USHK3229,32292,USHK3229Q,1531,32292,0,32292,430,330,2988
668,HRNC03,USHK3229,32293,USHK3229R,1531,32293,0,32293,430,330,2988
669,HRNC03,USHK3229,32294,USHK3229M,1531,32294,0,32294,430,330,3013
670,HRNC03,USHK3229,32295,USHK3229N,1531,32295,0,32295,430,330,3013
671,HRNC03,USHK3229,32296,USHK3229O,1531,32296,0,32296,430,330,3013
672,HRNC03,USHK3361,33611,USHK3361A,1531,33611,0,1,430,330,10588
673,HRNC03,USHK3361,33612,USHK3361B,1531,33612,0,2,430,330,10588
674,HRNC03,USHK3361,33613,USHK3361C,1531,33613,0,3,430,330,10588
675,HRNC03,USHK3361,33614,USHK3361D,1531,33614,0,4,430,330,10563
676,HRNC03,USHK3361,33615,USHK3361E,1531,33615,0,5,430,330,10563
677,HRNC03,USHK3361,33616,USHK3361F,1531,33616,0,6,430,330,10563
678,HRNC03,USHK3367,33671,USHK3367A,1531,33671,0,1,460,330,10588
